Date,INV111DC,INV112DC,INV121DC,INV122DC,INV131DC,INV132DC,INV141DC,INV142DC,INV151DC,INV152DC,INV211DC,INV212DC,INV221DC,INV222DC,INV231DC,INV232DC,INV241DC,INV242DC,INV251DC,INV252DC,Soma DC RDP1,Soma DC RDP2,1_2-Tmp ambiente C,2_1-Tmp ambiente C,2_5-Tmp ambiente C,1_2-Module Temp_#1,1_2-Module Temp_#2,2_1-Module Temp_#1,2_1-Module Temp_#2,2_5-Module Temp_#1,2_5-Module Temp_#2,1_2-Vel Vento,1_2-Direccin de viento ,2_1-Vel Vento,2_1-Direccin de viento ,2_5-Vel Vento,2_5-Direccin de viento ,1_2-Irradiancia subclula 1 W/m2,1_2-Irradiancia subclula 2 W/m2,1_2-Prdidas por suciedad %,2_1-Irradiancia subclula 1 W/m2,2_1-Irradiancia subclula 2 W/m2,2_1-Prdidas por suciedad %,2_5-Irradiancia subclula 1 W/m2,2_5-Irradiancia subclula 2 W/m2,2_5-Prdidas por suciedad %,1_2-GHI-Irradiancia W/m2,2_1-GHI-Irradiancia W/m2,2_5-GHI-Irradiancia W/m2,1_2-POA-Irradiancia W/m2,2_1-POA-Irradiancia W/m2,2_5-POA-Irradiancia W/m2,mean-pir,RDP2TMY-E_Grid,RDP2TMY-EArray,GlobHor-TMY,RDP1TMY-EArray,RDP1TMY-E_Grid,RDP1ESP-EArray,RDP1ESP-E_Grid,GlobHor-UFV,RDP2ESP-EArray,RDP2ESP-E_Grid
29/04/2023 15:00,1669.103,1081.496,1789.208,1866.505,1712.334,2030.373,1794.129,1396.633,0,,1691.15,1468.676,1535.458,1457.885,0,1159.848,1684.75,1776.29,1576.473,1618.92,13339.781,13969.45,30.2,30.142,29.958,45.616,45.107,0,,43.235,44.738,1.488,105.675,1.883,100.1,2.078,104.692,739.75,739.333,0.067,624.583,626.833,0.35,633.75,633.167,0.092,400.227,375.211,388.597,732.777,609.192,640.877,388.011,20573,21488,380.41,21501,20586,21834,20905,387.99,21834,20904
29/04/2023 16:00,846.295,290.57,911.797,988.6,779.365,755.956,807.048,715.59,0,,891.885,756.102,788.694,711.935,0,595.24,870.377,970.885,794.488,703.867,6095.221,7083.473,30.042,30.042,29.9,41.195,40.12,0,,41.137,39.045,1.596,125.433,1.67,126.55,1.859,120.008,452.083,450.833,0.325,438.917,441.167,0.525,437,436.583,0.242,182.964,162.643,178.088,431.98,415.116,443.007,174.565,4671.5,5050.2,116.59,5053.2,4674.4,10562,10071,174.61,10562,10071
29/04/2023 17:00,40.772,16.355,52.878,55.818,39.06,37.098,47.811,38.046,0,,30.495,25.112,51.523,9.297,0,18.444,38.123,42.328,33.44,47.689,327.838,296.451,28.058,28.1,27.567,27.632,27.528,0,,29.558,26.398,0.92,162.625,0.901,148.475,1.2,171.3,25.583,25.917,52.158,49.25,51.75,53.792,49.5,52,54.417,13.858,11.486,13.22,25.719,49.176,56.324,12.855,0,0,5.096,0,0,390.38,76.446,12.903,390.37,76438
29/04/2023 18:00,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,25.333,25.567,25,23.696,23.635,0,,23.248,23.607,0.639,251.092,0.394,205.692,1.259,209.425,0,0,100,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2023 19:00,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,24.45,24.742,24.617,23.228,23.195,0,,22.786,23.125,0.655,256.658,0.642,281.467,1.245,221.042,0,0,100,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2023 20:00,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,24.275,24.483,24.492,23.078,23.008,0,,22.606,22.918,0.652,238.1,0.82,241.658,1.059,227.525,0,0,100,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2023 21:00,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,24.125,24.367,24.033,23.256,23.167,0,,22.751,23.071,0.676,202.442,0.768,179.183,0.868,191.825,0,0,100,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2023 22:00,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,24.242,24.317,24.108,23.313,23.238,0,,22.812,23.098,0.398,191.65,0.652,240.925,0.611,217.808,0,0,100,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2023 23:00,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,24.383,24.508,24.458,23.974,23.848,0,,23.564,23.832,0.661,164.525,0.911,136.875,1.004,143.792,0,0,100,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/04/2023 00:00,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,24.308,24.2,24.242,23.624,23.518,0,,23.137,23.398,0.595,174.1,1.029,140.608,0.944,144.8,0,0,100,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/04/2023 01:00,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,24.033,23.925,23.992,23.533,23.411,0,,23.001,23.275,0.539,126.475,0.547,126.117,0.716,111.675,0,0,100,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/04/2023 02:00,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,23.975,23.942,23.975,23.733,23.63,0,,23.332,23.601,0.7,148.508,0.754,153.292,1.022,140.825,0,0,100,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/04/2023 03:00,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,24.008,23.958,23.967,23.562,23.458,0,,23.147,23.444,0.613,164.433,0.744,173.433,0.675,198.283,0,0,100,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/04/2023 04:00,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,23.85,23.8,23.767,23.14,23.034,0,,22.715,23.032,0.287,211.233,0.512,136.333,0.489,167.417,0,0,100,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/04/2023 05:00,10.518,4.741,11.321,14.391,12.419,13.053,12.187,11.867,0,,11.093,9.912,11.957,11.192,0,7.322,11.231,12.053,9.967,12.406,90.497,97.133,23.792,23.708,23.683,23.714,23.586,0,,23.277,23.584,0.482,187.1,0.525,179.308,0.509,161.525,4.167,4.417,68.867,3.75,4.083,69.508,3.75,4.083,69.583,4.482,4.258,4.202,4.34,4.127,4.081,4.314,0,0,5.096,0,0,0,0,4.301,0,0
30/04/2023 06:00,447.625,197.572,341.216,581.76,641.289,718.36,718.83,537.12,0,,315.761,269.128,751.941,573.143,0,274.631,464.897,387.078,384.879,721.931,4183.772,4143.389,24.725,24.75,24.792,27.308,27.848,0,,28.043,25.298,0.468,95.467,0.542,97.167,0.429,105.742,70.75,71.833,2.317,74.083,74.417,1.717,70.5,71.667,2.4,139.073,167.408,135.843,75.15,78.853,69.349,147.441,4925.4,5309.7,113.5,5312.8,4928.5,8186.6,7748,147.49,8186.4,7747.8
30/04/2023 07:00,1052.616,417.79,658.818,880.92,879.031,926.372,924.9,694.937,0,,628.29,553.178,683.969,857.21,0,583.533,723.528,680.145,625.289,946.003,6435.384,6281.145,26.058,25.95,25.883,30.772,30.693,0,,30.812,29.092,1.048,122.033,1.261,114.283,1.361,112.017,154.75,155.25,0.433,159.5,158.917,0.45,153.667,154.667,0.667,237.655,293.179,229.394,162.381,171.468,155.158,253.409,4312.2,4685.3,156.51,4688,4314.9,10407,9919.6,253.4,10407,9919.3
30/04/2023 08:00,1610.829,517.551,1140.684,1595.508,1772.747,1823.426,1873.711,1412.554,0,,944.953,835.705,1622.265,1421.896,0,945.074,1421.841,1108.389,1099.027,1663.755,11747.01,11062.905,27.242,27.217,27.025,33.292,33.449,0,,32.961,32.602,1.834,96.633,1.907,104.517,2.382,93.508,303.833,305.25,0.542,221.083,211,4.45,237.917,239.75,0.792,627.723,567.597,451.711,362.721,276.879,252.281,549.01,22665,23694,545,23708,22678,23620,22597,549,23620,22597
30/04/2023 09:00,1507.147,644.123,1786.689,2124.865,2119.199,1912.572,2168.429,1708.518,0,,1395.578,1277.581,1776.419,1521.207,0,1490.898,1792.78,1690.269,1828.728,1879.286,13971.542,14652.746,28.175,28.158,28.142,38.079,38.12,0,,38.549,37.9,2.391,106.9,1.9,134.4,2.275,116.342,444.667,446.667,0.45,371.25,371.333,0.483,482,484,0.383,596.609,675.783,779.016,481.434,416.827,489.216,683.803,19842,20721,579.8,20733,19854,24756,23670,683.79,24756,23669
30/04/2023 10:00,2616.275,1144.292,2768.359,2771.575,2635.746,2815.523,2775.578,2207.059,0,,2197.985,1942.528,2575.222,2289.141,0,1386.281,2397.161,2342.655,2325.094,2704.064,19734.407,20160.131,29.3,29.283,29.208,44.881,45.962,0,,43.232,43.557,2.52,111.458,2.439,100.7,2.955,108.175,867.417,869.333,0.292,621.833,625,0.508,715.917,717.75,0.267,798.503,870.282,931.018,881.226,667.469,718.275,866.601,21133,22076,663.6,22089,21145,28028,26743,866.6,28028,26743
30/04/2023 11:00,2725.784,1280.622,2789.837,2596.32,2648.362,2911.371,3034.518,2663.554,0,,2452.379,2202.401,2452.012,2309.241,0,2022.916,2591.127,2652.641,2662.987,2498.45,20650.368,21844.154,29.992,30.175,29.958,44.117,45.305,0,,46.624,47.487,3.454,103.383,2.771,101,3.114,98.242,857.25,858.75,0.242,733.75,736.417,0.358,871,872.75,0.217,855.392,874.69,982.352,872.771,769.726,875.082,904.145,21229,22177,686.1,22190,21241,28060,26773,904.1,28060,26773
30/04/2023 12:00,2497.27,1068.44,2744.888,2703.605,2872.83,2950.826,2906.062,2585.102,0,,2080.666,1632.016,2049.797,2002.456,0,2504.456,2603.81,2698.806,2502.835,2647.896,20329.023,20722.738,30.617,30.583,30.667,46.557,45.722,0,,49.241,49.627,2.452,128.958,2.496,110.967,2.228,117.708,887.833,888.333,0.083,688.417,690.083,0.217,856.25,857.25,0.15,844.155,690.488,833.692,904.501,701.56,864.392,789.445,23669,24755,748.5,24770,23682,25648,24511,789.5,25647,24510
30/04/2023 13:00,2414.551,1228.029,2664.911,2706.283,2356.417,2541.213,2639.719,2220.705,0,,2355.568,2281.056,1685.77,2410.523,0,2355.316,2533.557,2630.602,2394.128,2493.895,18771.828,21140.415,31.308,31.242,31.233,48.062,47.497,0,,50.684,51.188,1.744,101.575,2.081,115.25,2.263,106.808,868.25,868.333,0.05,826.5,828.75,0.25,862.5,863.25,0.133,742.005,706.884,752.766,874.396,839.595,873.402,733.885,27007,28313,783.3,28237,26935,26191,25022,733.89,26190,25021
30/04/2023 14:00,2329.759,1032.923,2450.616,2498.766,2277.826,2607.278,2206.852,1981.291,0,,2126.407,2026.252,2159.478,2069.84,0,1960.683,2298.809,2450.383,2208.508,2018,17385.311,19318.36,32.092,31.983,31.683,52.451,51.982,0,,51.738,52.577,1.286,138.983,1.211,139.842,2.208,141.008,893.833,893.667,0.067,837.083,839.333,0.25,838.417,838.5,0.033,622.015,616.402,617.391,895.867,833.039,850.588,618.602,24105,25220,577.7,25235,24119,26422,25240,618.6,26421,25239
30/04/2023 15:00,1797.045,1514.854,1869.391,1955.502,1787.459,2126.529,1868.239,1471.744,0,,1777.109,1560.718,1661.894,1574.46,0,1599.005,1787.743,1897.023,1501.374,1720.12,14390.763,15079.446,32.092,32.092,31.917,49.59,50.439,0,,49.593,50.517,1.624,84.6,1.558,98.258,1.434,114.817,782.917,807.583,3.383,681.167,683.333,0.317,679.667,679.083,0.083,410.683,393.376,398.324,805.214,662.933,687.493,400.794,8772.5,9229.9,238.3,9235.2,8776.8,23004,22015,400.79,23003,22015
30/04/2023 16:00,633.083,286.515,692.313,740.159,605.794,681.185,632.409,559.902,0,,671.303,576.211,616.109,577.211,0,550.074,665.253,731.436,605.816,614.095,4831.36,5607.508,31.283,31.15,31.017,40.652,40.092,0,,40.085,38.751,1.112,124.667,1.473,138.242,1.578,142.867,322.833,324.667,0.717,308.167,310.083,0.767,309.083,308.917,0.308,140.655,129.748,138.819,312.558,293.017,312.836,136.407,4440.1,4815.1,112.51,4817.9,4442.9,6652.9,6246.1,136.39,6652.8,6245.9
30/04/2023 17:00,25.274,11.822,27.944,28.914,23.206,25.42,25.321,22.196,0,,26.78,22.947,33.435,31.361,0,23.464,24.522,29.245,24.364,24.475,190.097,240.593,28.65,28.458,28.525,27.513,27.492,0,,27.359,26.747,1.117,177.55,1.074,174.567,0.956,170.783,9.667,10.417,60.55,14.583,15.25,53.8,13.917,14.75,59.975,8.133,7.864,8.072,10.097,13.994,14.263,8.023,0,0,5.096,0,0,228.43,0,8.007,228.42,0
30/04/2023 18:00,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,26.975,26.892,27.142,25.873,25.782,0,,25.22,25.472,1.808,134.033,2.038,132.017,1.933,121.217,0,0,100,0,0,100,0,0,100,0,0,0.002,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0
30/04/2023 19:00,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,25.25,25.092,25.2,24.831,24.737,0,,24.3,24.649,1.298,139.383,1.864,141.517,1.46,139.383,0,0,100,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/04/2023 20:00,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,24.267,24.108,24.092,23.078,22.987,0,,22.497,22.863,0.728,151.283,0.989,149.392,0.955,150.908,0,0,100,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/04/2023 21:00,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,24,23.833,23.917,23.098,22.984,0,,22.511,22.806,0.787,136.308,0.924,110.775,1.022,103.933,0,0,100,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/04/2023 22:00,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,23.8,23.708,23.567,22.928,22.854,0,,22.397,22.723,0.705,229.308,0.766,254.3,0.863,214.65,0,0,100,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/04/2023 23:00,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,23.742,23.758,23.575,23.246,23.151,0,,22.81,23.106,0.788,228.575,0.863,212.592,1.035,204.575,0,0,100,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/05/2023 00:00,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,24.117,24.117,24.042,23.673,23.587,0,,23.249,23.546,0.719,152.475,0.988,173.892,0.953,159.342,0,0,100,0,0,100,0,0,100,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0
01/05/2023 01:00,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,23.433,23.3,23.375,23.427,23.303,0,,23.082,23.347,1.91,105.942,1.886,101.55,1.945,103.508,0,0,100,0,0,100,0,0,100,0.004,0,0,0.037,0.015,0.022,0.001,0,0,0,0,0,0,0,0,0,0
01/05/2023 02:00,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,22.642,22.517,22.6,22.675,22.548,0,,22.374,22.658,0.808,112.6,0.885,112.592,1.027,125.775,0,0,100,0,0,100,0,0,100,0,0,0,0.007,0.016,0,0,0,0,0,0,0,0,0,0,0,0
01/05/2023 03:00,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,22.567,22.408,22.45,22.501,22.392,0,,22.076,22.387,0.448,145.717,0.484,161.917,0.498,160.592,0,0,100,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/05/2023 04:00,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,22.567,22.483,22.5,22.519,22.422,0,,22.19,22.5,0.44,260.017,0.604,283.392,0.516,243.783,0,0,100,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/05/2023 05:00,13.109,5.827,13.208,15.392,15.048,15.188,15.604,12.844,0,,10.006,8.908,12.668,11.481,0,9.641,10.678,11.692,11.1,9.591,106.22,95.765,22.625,22.567,22.542,22.341,22.262,0,,21.885,22.236,0.434,239.3,0.444,242,0.617,215.583,3.25,4,77.692,3.083,3.667,76.567,3.25,3.917,76.058,5.424,5.141,5.4,4.454,4.205,4.277,5.322,0,0,5.096,0,0,0,0,5.304,0,0
01/05/2023 06:00,261.47,123.113,239.024,336.704,362.982,414.236,420.99,297.042,0,,208.053,178.862,297.669,251.511,0,205.08,254.411,239.486,251.673,320.606,2455.561,2207.351,23.075,22.942,22.992,24.232,24.067,0,,24.027,23.872,0.732,137.267,0.825,157.733,0.741,144.633,56.083,57.333,2.733,54.083,54.833,1.975,55.167,56.333,2.725,81.819,85.971,87.401,59.796,59.084,57.256,85.064,6131.1,6537.6,129.9,6541.4,6134.8,3299.3,2946.8,85.102,3299.2,2946.7
01/05/2023 07:00,1111.824,417.436,655.898,1529.957,1702.257,1928.285,1741.047,1112.723,0,,433.7,429.042,1337.945,1030.648,0,522.315,1056.758,695.132,896.392,1254.088,10199.427,7656.02,24.8,24.4,24.625,29.099,29.41,0,,29.821,28.367,1.152,105.142,1.312,104.125,1.531,97.675,124.667,125.083,0.567,104.833,104.25,0.9,125.75,126.417,0.608,352.496,374.792,388.919,150.976,130.484,137.472,372.069,18790,19622,347.69,19633,18802,21549,20630,372.1,21548,20629
01/05/2023 08:00,1515.95,634.619,1275.804,2142.105,1865.537,2102.277,2013.057,1402.651,0,,1055.594,834.971,1599.717,1271.51,0,945.567,1527.58,1229.916,1066.846,1793.264,12952,11324.965,26.533,26.383,26.3,33.279,33.15,0,,32.723,32.226,1.926,118.058,1.876,112.125,2.53,115.625,295.75,297,0.458,247.75,236.583,4.675,249,250.5,0.608,583.183,585.567,493.272,344.806,308.909,265.986,554.007,18247,19052,467.3,19063,18258,23961,22919,554,23960,22919
01/05/2023 09:00,2426.404,1072.034,2295.211,2563.563,1958.398,2152.581,2199.86,1864.718,0,,1476.075,1298.822,2214.784,1889.489,0,1109.312,1843.221,1731.685,1607.24,2025.224,16532.769,15195.852,27.8,27.783,27.492,42.28,42.54,0,,36.851,36.57,2.664,118.842,2.955,120.233,2.786,117.667,753,754.333,0.2,448.917,448.75,0.367,416.75,418.5,0.408,716.91,720.892,624.549,761.562,499.913,426.582,687.451,17295,18054,520.5,18064,17305,25118,24010,687.5,25118,24010
01/05/2023 10:00,2402.986,961.169,2565.786,2649.681,2686.5,2813.695,2959.84,2550.723,0,,2048.41,1692.111,2355.545,2100.9,0,2066.859,2305.828,2387.367,2381.523,2363.529,19590.38,19702.072,28.508,28.558,28.517,43.581,44.835,0,,43.267,43.156,3.013,111.725,2.487,110.075,3.164,109.35,734.833,736.583,0.267,619.833,622,0.35,689.583,691.083,0.225,724.19,867.351,857.944,755.25,660.928,691.276,816.495,21176,22120,668.79,22133,21188,26821,25612,816.5,26820,25611
01/05/2023 11:00,2525.402,1147.234,2564.133,2649.835,2504.957,2946.929,2483.424,2326.132,0,,2218.037,2040.093,2301.352,1899.753,0,2271.734,2662.253,2796.714,2434.951,2471.179,19148.046,21096.066,29.217,29.267,29.083,44.031,44.228,0,,44.66,44.907,3.082,119.383,2.54,107.342,2.898,114.058,765.917,766.833,0.15,693.083,695.167,0.267,828.917,830.417,0.175,754.613,825.949,923.636,775.688,726.528,829.692,834.733,21409,22365,699.4,22379,21421,26288,25111,834.7,26287,25111
01/05/2023 12:00,2437.443,1119.683,2734.389,2604.771,2679.924,2917.689,2822.354,2480.044,0,,2359.532,2001.96,2366.355,1789.494,843.904,2239.476,2697.588,2657.706,2481.185,2671.654,19796.297,22108.854,29.85,29.833,29.792,44.701,44.016,0,,47.459,48.322,2.24,127.9,2.748,128.008,2.965,104.942,860.917,861.417,0.092,735.583,736.667,0.15,894.833,895.917,0.15,829.967,707.627,890.603,872.643,754.5,903.952,809.399,20724,21644,661.6,21656,20736,26340,25161,809.41,26339,25160
01/05/2023 13:00,2843.739,1334.531,2883.124,2845.248,2485.19,2668.286,2582.942,2487.797,0,,2626.276,2262.29,2572.265,2400.43,1359.164,2393.848,2491.668,2655.088,2340.217,2633.412,20130.857,23734.658,30.633,30.658,30.483,47.632,46.774,0,,49.787,50.263,2.382,126.525,2.785,130.158,2.486,116.642,965.917,966,0.042,929.667,931.833,0.233,828.167,828.333,0.117,774.178,793.247,733.211,971.98,938.548,837.303,766.879,18272,19072,547.11,19083,18283,27435,26189,766.91,27434,26188
01/05/2023 14:00,2051.718,946.246,2006.895,2141.665,1982.478,2154.057,2094.463,1850.128,0,,2185.266,1917.93,1819.752,1890.811,1122.751,1973.771,2075.788,2278.015,1805.126,1750.971,15227.65,18820.181,30.833,30.633,30.792,46.299,45.55,0,,47.334,47.943,2.292,112.833,2.797,108.225,2.527,114.317,719,719.333,0.133,705.25,707,0.3,758.917,759.167,0.058,533.098,580.622,578.683,723.074,704.261,769.987,564.134,22203,23202,551.19,23216,22215,23853,22819,564.1,23853,22818
01/05/2023 15:00,1380.716,1046.074,1462.642,1518.021,1402.054,1652.098,1495.915,1200.253,0,,1433.796,1257.264,1336.752,1181.635,729.132,1293.525,1446.785,1533.487,1359.158,1293.865,11157.773,12865.399,30.475,30.417,30.4,43.701,42.752,0,,42.087,42.462,2.012,106.283,2.408,108.325,1.819,119.167,585,587.167,0.658,522.583,524.583,0.383,539.75,539.583,0.075,328.875,321.551,339.188,584.533,510.804,546.232,329.871,18380,19186,353.8,19197,18391,16656,15957,329.9,16655,15957
01/05/2023 16:00,621.347,491.887,672.355,719.491,586.786,543.367,618.951,545.961,0,,684.604,579.728,599.225,565.735,332.157,591.87,660.45,742.808,606.835,554.618,4800.145,5918.03,30.375,30.333,29.942,39.606,38.915,0,,39.667,38.392,0.871,119.292,1.048,126.35,0.845,162.325,316,315.167,1.058,316.333,318.5,0.908,312.583,312.333,0.133,137.386,128.073,135.917,309.53,300.127,314.984,133.792,6210.4,6617.1,134.99,6620.9,6214.3,6498.3,6094.3,133.81,6498.2,6094.1
01/05/2023 17:00,32.267,14.434,41.487,43.26,32.836,39.947,37.409,29.679,0,,30.346,24.635,34.711,29.788,9.229,21.948,32.632,37.534,29.674,33.64,271.319,284.137,27.242,27.558,26.575,26.658,26.596,0,,27.334,25.347,0.669,226,0.737,218.792,1.123,201.817,17,17.667,60.158,30.25,30.833,53.008,30.833,31.167,52.817,9.852,8.981,9.749,16.62,27.853,30.566,9.527,0,0,6.105,0,0,277.12,0,9.503,277.12,-35.08
01/05/2023 18:00,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,24.633,24.967,24.392,22.934,22.903,0,,22.409,22.803,0.581,222.908,0.53,250.408,1.412,215.167,0,0,100,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/05/2023 19:00,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,24.008,24.142,24.017,22.705,22.647,0,,22.245,22.623,0.65,270.367,0.644,291.283,1.262,233.158,0,0,100,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/05/2023 20:00,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,23.85,23.942,24.267,22.535,22.49,0,,22.147,22.53,0.811,269.558,0.69,297.808,1.206,230.758,0,0,100,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/05/2023 21:00,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,24.008,24.4,24.5,22.371,22.32,0,,21.918,22.301,0.867,251.633,1.082,256.958,1.244,237.158,0,0,100,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/05/2023 22:00,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,23.75,23.925,23.808,22.002,21.943,0,,21.553,21.933,0.743,220.5,0.856,245.767,1.237,224.425,0,0,100,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/05/2023 23:00,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,23.092,23.442,22.958,21.622,21.552,0,,21.221,21.603,0.686,230.8,0.714,273.267,1.383,215.917,0,0,100,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/05/2023 00:00,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,22.425,22.575,22.542,21.283,21.222,0,,20.992,21.384,0.462,236.908,0.447,220.567,1.084,214.875,0,0,100,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/05/2023 01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.475,22.467,22.65,21.805,21.7,0,,21.381,21.723,0.881,154.975,0.727,162.233,1.121,144.192,0,0,100,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/05/2023 02:00,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,23.15,22.908,23.342,22.449,22.374,0,,22.187,22.484,1.397,163.808,1.27,181.35,1.415,172.058,0,0,100,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/05/2023 03:00,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,23.158,23.008,23.325,22.118,22.012,0,,21.688,22.016,0.48,173.125,0.783,173.325,0.914,163.9,0,0,100,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/05/2023 04:00,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,23.242,23.258,23.567,22.736,22.616,0,,22.342,22.661,0.458,290.7,0.7,198.292,0.659,240.425,0,0,100,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/05/2023 05:00,9.329,3.894,7.46,9.417,9.763,9.72,9.793,9.55,0,,8.139,7.058,8.481,8.895,3.427,5.821,8.44,9.638,0,11.944,68.926,71.843,23.125,23.217,23.167,22.545,22.466,0,,22.168,22.512,0.777,255.192,0.789,276.65,0.756,241.567,3.25,3.75,71.317,3.083,3.5,71.158,3.25,3.5,68.917,3.733,3.776,3.898,3.839,3.571,3.586,3.802,0,0,5.096,0,0,0,0,3.808,0,0
02/05/2023 06:00,306.29,136.365,368.547,261.803,417.801,420.49,506.516,347.832,0,,185.11,163.699,318.787,259.628,93.989,168.835,259.71,244.34,0,429.596,2765.644,2123.694,23.65,23.675,23.817,24.993,24.827,0,,24.755,24.113,0.452,187.817,0.428,175.567,0.469,183.692,129.833,131.333,2.567,49,49.583,1.6,49.667,50.75,2.675,79.768,79.685,91.34,124.774,52.974,51.26,83.598,6155.7,6562.9,129.9,6566.7,6159.5,3036.8,2687.5,83.606,3036.8,2687.4
