date,RdP1-E_Grid,RdP1 - EArray,RdP2-E_Grid,RdP2 - EArray,RdPTotal - Earray,RdPTotal - E_grid,SMF-Cajazeiras
26/05/2023 02:00,0,0,0,0,0,0,0
26/05/2023 03:00,0,0,0,0,0,0,0
26/05/2023 04:00,0,0,0,0,0,0,0
26/05/2023 05:00,0,0,0,0,0,0,288.74049
26/05/2023 06:00,3131.3,3447.2,3024.2,3337.6,6784.8,6155.5,6772.72632
26/05/2023 07:00,17866,18819,17768,18702,37521,35634,26253.11523
26/05/2023 08:00,24891,26408,24801,26286,52694,49692,36245.77686
26/05/2023 09:00,19860,20952,19712,20779,41731,39572,38102.89099
26/05/2023 10:00,13133,13799,12919,13567,27366,26052,26675.29993
26/05/2023 11:00,16110,16946,15884,16696,33642,31994,31388.94568
26/05/2023 12:00,13307,13982,13092,13749,27731,26399,27139.79468
26/05/2023 13:00,25751,27349,25651,27214,54563,51402,42815.14185
26/05/2023 14:00,20377,21504,20269,21371,42875,40646,34609.62634
26/05/2023 15:00,14908,15668,14808,15555,31223,29716,23890.68231
26/05/2023 16:00,7473.2,7901.1,7191.3,7609.3,15510.4,14664.5,11561.45877
26/05/2023 17:00,58.308,317.07,47.983,306.7,623.77,106.291,467.9083
26/05/2023 18:00,0,0,0,0,0,0,0
26/05/2023 19:00,0,0,0,0,0,0,0
26/05/2023 20:00,0,0,0,0,0,0,0
26/05/2023 21:00,0,0,0,0,0,0,0
26/05/2023 22:00,0,0,0,0,0,0,0
26/05/2023 23:00,0,0,0,0,0,0,0
27/05/2023 00:00,0,0,0,0,0,0,0
27/05/2023 01:00,0,0,0,0,0,0,0
27/05/2023 02:00,0,0,0,0,0,0,0
27/05/2023 03:00,0,0,0,0,0,0,0
27/05/2023 04:00,0,0,0,0,0,0,0
27/05/2023 05:00,0,0,0,0,0,0,176.49907
27/05/2023 06:00,6628.5,7032.7,6371.8,6766.9,13799.6,13000.3,11984.93166
27/05/2023 07:00,20521,21664,20428,21547,43211,40949,27811.34387
27/05/2023 08:00,23337,24712,23238,24582,49294,46575,35028.62573
27/05/2023 09:00,19266,20315,19115,20139,40454,38381,34780.49487
27/05/2023 10:00,19543,20611,19365,20407,41018,38908,35043.04395
27/05/2023 11:00,13426,14107,13181,13843,27950,26607,26768.43665
27/05/2023 12:00,15820,16637,15618,16413,33050,31438,31065.69104
27/05/2023 13:00,21358,22562,21230,22405,44967,42588,35125.6062
27/05/2023 14:00,13522,14207,13392,14064,28271,26914,20619.56
27/05/2023 15:00,7522.7,7952.4,7432.3,7857.9,15810.3,14955,17436.19492
27/05/2023 16:00,7995.1,8438.5,7689.9,8122.9,16561.4,15685,11870.28961
27/05/2023 17:00,18.862,276.95,9.9434,268.01,544.96,28.8054,343.68106
27/05/2023 18:00,0,0,0,0,0,0,0
27/05/2023 19:00,0,0,0,0,0,0,0
27/05/2023 20:00,0,0,0,0,0,0,0
27/05/2023 21:00,0,0,0,0,0,0,0
27/05/2023 22:00,0,0,0,0,0,0,0
27/05/2023 23:00,0,0,0,0,0,0,0
28/05/2023 00:00,0,0,0,0,0,0,0
28/05/2023 01:00,0,0,0,0,0,0,0
28/05/2023 02:00,0,0,0,0,0,0,0
28/05/2023 03:00,0,0,0,0,0,0,0
28/05/2023 04:00,0,0,0,0,0,0,0
28/05/2023 05:00,0,0,0,0,0,0,243.78544
28/05/2023 06:00,5663.4,6039.7,5448.2,5817.8,11857.5,11111.6,11310.23318
28/05/2023 07:00,19663,20742,19568,20624,41366,39231,28505.47449
28/05/2023 08:00,16761,17639,16636,17496,35135,33397,25941.18048
28/05/2023 09:00,16569,17434,16402,17247,34681,32971,32014.26123
28/05/2023 10:00,25254,26804,25139,26654,53458,50393,43293.04248
28/05/2023 11:00,16206,17046,15979,16796,33842,32185,32234.31433
28/05/2023 12:00,24878,26391,24769,26248,52639,49647,44471.05566
28/05/2023 13:00,24216,25666,24111,25528,51194,48327,41698.09595
28/05/2023 14:00,20650,21797,20542,21664,43461,41192,35017.50659
28/05/2023 15:00,10589,11130,10492,11024,22154,21081,16824.62061
28/05/2023 16:00,9233.5,9716.8,8878.8,9346,19062.8,18112.3,11602.34253
28/05/2023 17:00,0,0,0,0,0,0,141.02843
28/05/2023 18:00,0,0,0,0,0,0,0
28/05/2023 19:00,0,0,0,0,0,0,0
28/05/2023 20:00,0,0,0,0,0,0,0
28/05/2023 21:00,0,0,0,0,0,0,0
28/05/2023 22:00,0,0,0,0,0,0,0
28/05/2023 23:00,0,0,0,0,0,0,0
29/05/2023 00:00,0,0,0,0,0,0,0
29/05/2023 01:00,0,0,0,0,0,0,0
29/05/2023 02:00,0,0,0,0,0,0,0
29/05/2023 03:00,0,0,0,0,0,0,0
29/05/2023 04:00,0,0,0,0,0,0,0
29/05/2023 05:00,0,0,0,0,0,0,233.94645
29/05/2023 06:00,6025.2,6411.7,5791.6,6170.2,12581.9,11816.8,11490.80252
29/05/2023 07:00,19817,20907,19721,20788,41695,39538,27726.47388
29/05/2023 08:00,23990,25423,23894,25295,50718,47884,35165.23267
29/05/2023 09:00,24150,25597,24039,25452,51049,48189,41487.12939
29/05/2023 10:00,25378,26941,25263,26790,53731,50641,46804.98071
29/05/2023 11:00,25985,27607,25877,27461,55068,51862,47398.45483
29/05/2023 12:00,14678,15426,14458,15186,30612,29136,26942.4314
29/05/2023 13:00,15888,16707,15721,16521,33228,31609,30285.5238
29/05/2023 14:00,17549,18474,17426,18332,36806,34975,29296.80981
29/05/2023 15:00,12227,12844,12126,12733,25577,24353,19454.23102
29/05/2023 16:00,10213,10736,9819.4,10323,21059,20032.4,13050.84305
29/05/2023 17:00,35.155,293.5,25.689,284.01,577.51,60.844,371.01029
29/05/2023 18:00,0,0,0,0,0,0,0
29/05/2023 19:00,0,0,0,0,0,0,0
29/05/2023 20:00,0,0,0,0,0,0,0
29/05/2023 21:00,0,0,0,0,0,0,0
29/05/2023 22:00,0,0,0,0,0,0,0
29/05/2023 23:00,0,0,0,0,0,0,0
30/05/2023 00:00,0,0,0,0,0,0,0
30/05/2023 01:00,0,0,0,0,0,0,0
30/05/2023 02:00,0,0,0,0,0,0,0
30/05/2023 03:00,0,0,0,0,0,0,0
30/05/2023 04:00,0,0,0,0,0,0,0
30/05/2023 05:00,0,0,0,0,0,0,95.95168
30/05/2023 06:00,1776,2069.9,1718.7,2011.9,4081.8,3494.7,3729.41941
30/05/2023 07:00,3975.5,4308.7,3907.6,4238.8,8547.5,7883.1,7976.24844
30/05/2023 08:00,18339,19323,18216,19179,38502,36555,29038.91406
30/05/2023 09:00,25866,27477,25759,27334,54811,51625,45475.5481
30/05/2023 10:00,25738,27336,25625,27186,54522,51363,48839.92651
30/05/2023 11:00,25725,27321,25613,27172,54493,51338,50284.10254
30/05/2023 12:00,25754,27352,25642,27204,54556,51396,49929.31812
30/05/2023 13:00,25596,27178,25491,27037,54215,51087,45878.58081
30/05/2023 14:00,21365,22569,21259,22436,45005,42624,35998.19214
30/05/2023 15:00,14098,14813,13996,14698,29511,28094,24010.12097
30/05/2023 16:00,7772.3,8208.8,7475.8,7902.1,16110.9,15248.1,11363.49594
30/05/2023 17:00,0,250.5,0,243.47,493.97,0,361.05966
30/05/2023 18:00,0,0,0,0,0,0,0
30/05/2023 19:00,0,0,0,0,0,0,0
30/05/2023 20:00,0,0,0,0,0,0,0
30/05/2023 21:00,0,0,0,0,0,0,0
30/05/2023 22:00,0,0,0,0,0,0,0
30/05/2023 23:00,0,0,0,0,0,0,0
31/05/2023 00:00,0,0,0,0,0,0,0
31/05/2023 01:00,0,0,0,0,0,0,0
31/05/2023 02:00,0,0,0,0,0,0,0
31/05/2023 03:00,0,0,0,0,0,0,0
31/05/2023 04:00,0,0,0,0,0,0,0
31/05/2023 05:00,0,0,0,0,0,0,229.83175
31/05/2023 06:00,6106.8,6495.4,5866.1,6246.6,12742,11972.9,11502.43724
31/05/2023 07:00,20067,21175,19969,21055,42230,40036,30142.73438
31/05/2023 08:00,24484,25963,24386,25833,51796,48870,37859.02222
31/05/2023 09:00,21364,22572,21230,22409,44981,42594,34856.49561
31/05/2023 10:00,22011,23270,21866,23093,46363,43877,41576.23926
31/05/2023 11:00,20944,22116,20785,21927,44043,41729,39600.2998
31/05/2023 12:00,25385,26948,25269,26795,53743,50654,48126.59058
31/05/2023 13:00,23616,25011,23503,24866,49877,47119,38320.78345
31/05/2023 14:00,20502,21638,20390,21502,43140,40892,33752.75275
31/05/2023 15:00,21284,22482,21193,22365,44847,42477,28440.23938
31/05/2023 16:00,7303.7,7726.4,7028,7441,15167.4,14331.7,10577.60034
31/05/2023 17:00,113.87,373.7,100.76,360.49,734.19,214.63,545.28123
31/05/2023 18:00,0,0,0,0,0,0,0
31/05/2023 19:00,0,0,0,0,0,0,0
31/05/2023 20:00,0,0,0,0,0,0,0
31/05/2023 21:00,0,0,0,0,0,0,0
31/05/2023 22:00,0,0,0,0,0,0,0
31/05/2023 23:00,0,0,0,0,0,0,
01/06/2023 00:00,0,0,0,0,0,0,0
01/06/2023 01:00,0,0,0,0,0,0,0
01/06/2023 02:00,0,0,0,0,0,0,0
01/06/2023 03:00,0,0,0,0,0,0,0
01/06/2023 04:00,0,0,0,0,0,0,0
01/06/2023 05:00,0,0,0,0,0,0,243.56255
01/06/2023 06:00,5795.1,6174.6,5565.2,5937.4,12112,11360.3,6995.48425
01/06/2023 07:00,19628,20703,19527,20580,41283,39155,23479.85742
01/06/2023 08:00,23388,24765,23284,24629,49394,46672,40882.21826
01/06/2023 09:00,24653,26147,24539,25998,52145,49192,46330.55127
01/06/2023 10:00,21043,22224,20888,22038,44262,41931,39774.8855
01/06/2023 11:00,20285,21405,20117,21209,42614,40402,37589.94067
01/06/2023 12:00,25092,26625,24970,26468,53093,50062,40342.63989
01/06/2023 13:00,23500,24885,23382,24734,49619,46882,41300.21021
01/06/2023 14:00,21921,23170,21813,23033,46203,43734,29906.73529
01/06/2023 15:00,19817,20901,19718,20780,41681,39535,15810.64641
01/06/2023 16:00,5482.1,5851.5,5281.6,5644.7,11496.2,10763.7,2739.52579
01/06/2023 17:00,0,243.75,0,235.94,479.69,0,276.08864
01/06/2023 18:00,0,0,0,0,0,0,0
01/06/2023 19:00,0,0,0,0,0,0,0
01/06/2023 20:00,0,0,0,0,0,0,0
01/06/2023 21:00,0,0,0,0,0,0,0
01/06/2023 22:00,0,0,0,0,0,0,0
01/06/2023 23:00,0,0,0,0,0,0,0
02/06/2023 00:00,0,0,0,0,0,0,0
02/06/2023 01:00,0,0,0,0,0,0,0
02/06/2023 02:00,0,0,0,0,0,0,0
02/06/2023 03:00,0,0,0,0,0,0,0
02/06/2023 04:00,0,0,0,0,0,0,0
02/06/2023 05:00,0,0,0,0,0,0,226.40887
02/06/2023 06:00,5657.2,6033.1,5431.8,5800.7,11833.8,11089,10293.5782
02/06/2023 07:00,19361,20418,19257,20293,40711,38618,27147.44812
02/06/2023 08:00,22490,23790,22380,23650,47440,44870,33751.88892
02/06/2023 09:00,21944,23197,21811,23034,46231,43755,38422.81274
02/06/2023 10:00,24168,25615,24044,25457,51072,48212,41916.95874
02/06/2023 11:00,19887,20978,19695,20757,41735,39582,35717.12854
02/06/2023 12:00,19231,20273,19049,20065,40338,38280,36388.74365
02/06/2023 13:00,23004,24344,22882,24190,48534,45886,39900.79468
02/06/2023 14:00,18108,19070,17982,18924,37994,36090,32069.11487
02/06/2023 15:00,18695,19698,18594,19577,39275,37289,26964.9895
02/06/2023 16:00,7820.8,8258.7,7520.8,7948.5,16207.2,15341.6,10918.35858
02/06/2023 17:00,42.694,301.18,34,292.47,593.65,76.694,363.85331
02/06/2023 18:00,0,0,0,0,0,0,0
02/06/2023 19:00,0,0,0,0,0,0,0
02/06/2023 20:00,0,0,0,0,0,0,0
02/06/2023 21:00,0,0,0,0,0,0,0
02/06/2023 22:00,0,0,0,0,0,0,0
02/06/2023 23:00,0,0,0,0,0,0,0
03/06/2023 00:00,0,0,0,0,0,0,0
03/06/2023 01:00,0,0,0,0,0,0,0
03/06/2023 02:00,0,0,0,0,0,0,0
03/06/2023 03:00,0,0,0,0,0,0,0
03/06/2023 04:00,0,0,0,0,0,0,0
03/06/2023 05:00,0,0,0,0,0,0,137.37394
03/06/2023 06:00,4170,4508.2,4010.6,4344.6,8852.8,8180.6,9304.37109
03/06/2023 07:00,10918,11476,10815,11365,22841,21733,19827.27545
03/06/2023 08:00,21450,22665,21335,22522,45187,42785,33790.26819
03/06/2023 09:00,12972,13629,12794,13437,27066,25766,25694.06958
03/06/2023 10:00,13879,14584,13658,14344,28928,27537,26226.47766
03/06/2023 11:00,18322,19303,18117,19072,38375,36439,32653.51965
03/06/2023 12:00,21739,22974,21586,22790,45764,43325,41041.79456
03/06/2023 13:00,25042,26571,24925,26419,52990,49967,43814.32446
03/06/2023 14:00,23167,24523,23062,24386,48909,46229,39140.62085
03/06/2023 15:00,18328,19306,18224,19183,38489,36552,26570.70874
03/06/2023 16:00,8559.9,9020.8,8230.1,8678,17698.8,16790,12381.55347
03/06/2023 17:00,98.687,358.24,86.102,345.56,703.8,184.789,500.38605
03/06/2023 18:00,0,0,0,0,0,0,0
03/06/2023 19:00,0,0,0,0,0,0,0
03/06/2023 20:00,0,0,0,0,0,0,0
03/06/2023 21:00,0,0,0,0,0,0,0
03/06/2023 22:00,0,0,0,0,0,0,0
03/06/2023 23:00,0,0,0,0,0,0,0
04/06/2023 00:00,0,0,0,0,0,0,0
04/06/2023 01:00,0,0,0,0,0,0,0
04/06/2023 02:00,0,0,0,0,0,0,0
04/06/2023 03:00,0,0,0,0,0,0,0
04/06/2023 04:00,0,0,0,0,0,0,0
04/06/2023 05:00,0,0,0,0,0,0,80.44885
04/06/2023 06:00,1379.3,1667.9,1334,1621.9,3289.8,2713.3,3205.38885
04/06/2023 07:00,5886.4,6268.3,5804.9,6183.4,12451.7,11691.3,9695.78033
04/06/2023 08:00,16808,17690,16677,17540,35230,33485,29429.95996
04/06/2023 09:00,22245,23525,22110,23358,46883,44355,38285.90332
04/06/2023 10:00,16035,16866,15827,16636,33502,31862,33399.21558
04/06/2023 11:00,23507,24894,23376,24729,49623,46883,44699.22314
04/06/2023 12:00,25204,26749,25079,26588,53337,50283,45697.88452
04/06/2023 13:00,25204,26748,25087,26596,53344,50291,43750.99316
04/06/2023 14:00,20928,22098,20812,21955,44053,41740,37873.43933
04/06/2023 15:00,21702,22934,21605,22809,45743,43307,32139.72705
04/06/2023 16:00,8372.2,8827.4,8050.3,8493.4,17320.8,16422.5,11918.06882
04/06/2023 17:00,55.669,314.42,45.445,304.15,618.57,101.114,369.10156
04/06/2023 18:00,0,0,0,0,0,0,0
04/06/2023 19:00,0,0,0,0,0,0,0
04/06/2023 20:00,0,0,0,0,0,0,0
04/06/2023 21:00,0,0,0,0,0,0,0
04/06/2023 22:00,0,0,0,0,0,0,0
04/06/2023 23:00,0,0,0,0,0,0,0
05/06/2023 00:00,0,0,0,0,0,0,0
05/06/2023 01:00,0,0,0,0,0,0,0
05/06/2023 02:00,0,0,0,0,0,0,0
05/06/2023 03:00,0,0,0,0,0,0,0
05/06/2023 04:00,0,0,0,0,0,0,0
05/06/2023 05:00,0,0,0,0,0,0,158.94785
05/06/2023 06:00,5759.3,6138.3,5524.6,5896.1,12034.4,11283.9,12882.714
05/06/2023 07:00,20014,21120,19910,20993,42113,39924,33508.49438
05/06/2023 08:00,24290,25752,24184,25613,51365,48474,42627.85107
05/06/2023 09:00,25514,27092,25395,26936,54028,50909,47847.07568
05/06/2023 10:00,25790,27394,25664,27231,54625,51454,49991.8335
05/06/2023 11:00,25659,27249,25535,27088,54337,51194,50466.41602
05/06/2023 12:00,25547,27126,25424,26965,54091,50971,49606.33179
05/06/2023 13:00,25706,27299,25591,27148,54447,51297,46993.39844
05/06/2023 14:00,24316,25776,24215,25642,51418,48531,40914.62939
05/06/2023 15:00,21319,22519,21220,22394,44913,42539,31683.97827
05/06/2023 16:00,8962.3,9436.3,8617.8,9076.8,18513.1,17580.1,12184.25403
05/06/2023 17:00,68.21,327.2,57.502,316.44,643.64,125.712,414.28345
05/06/2023 18:00,0,0,0,0,0,0,0
05/06/2023 19:00,0,0,0,0,0,0,0
05/06/2023 20:00,0,0,0,0,0,0,0
05/06/2023 21:00,0,0,0,0,0,0,0
05/06/2023 22:00,0,0,0,0,0,0,0
05/06/2023 23:00,0,0,0,0,0,0,0
06/06/2023 00:00,0,0,0,0,0,0,0
06/06/2023 01:00,0,0,0,0,0,0,0
06/06/2023 02:00,0,0,0,0,0,0,0
06/06/2023 03:00,0,0,0,0,0,0,0
06/06/2023 04:00,0,0,0,0,0,0,0
06/06/2023 05:00,0,0,0,0,0,0,201.95951
06/06/2023 06:00,5662.9,6039.6,5431.4,5800.8,11840.4,11094.3,12577.41785
06/06/2023 07:00,19618,20695,19513,20567,41262,39131,32508.84033
06/06/2023 08:00,22349,23639,22236,23495,47134,44585,39586.15015
06/06/2023 09:00,25753,27354,25636,27200,54554,51389,42974.03052
06/06/2023 10:00,23232,24595,23098,24426,49021,46330,43084.90356
06/06/2023 11:00,21221,22415,21060,22222,44637,42281,42309.14197
06/06/2023 12:00,22278,23557,22132,23378,46935,44410,44006.62732
06/06/2023 13:00,20050,21151,19905,20981,42132,39955,35272.91138
06/06/2023 14:00,19544,20607,19421,20462,41069,38965,31456.39203
06/06/2023 15:00,11915,12517,11810,12402,24919,23725,20420.79395
06/06/2023 16:00,1550.5,1839.8,1501.2,1790,3629.8,3051.7,3761.13228
06/06/2023 17:00,0,257.17,0,249.02,506.19,0,317.20655
06/06/2023 18:00,0,0,0,0,0,0,0
06/06/2023 19:00,0,0,0,0,0,0,0
06/06/2023 20:00,0,0,0,0,0,0,0
06/06/2023 21:00,0,0,0,0,0,0,0
06/06/2023 22:00,0,0,0,0,0,0,0
06/06/2023 23:00,0,0,0,0,0,0,0
07/06/2023 00:00,0,0,0,0,0,0,0
07/06/2023 01:00,0,0,0,0,0,0,0
07/06/2023 02:00,0,0,0,0,0,0,0
07/06/2023 03:00,0,0,0,0,0,0,0
07/06/2023 04:00,0,0,0,0,0,0,0
07/06/2023 05:00,0,0,0,0,0,0,64.71082
07/06/2023 06:00,344.06,608.95,329.8,594.52,1203.47,673.86,1173.28276
07/06/2023 07:00,3449.7,3771.2,3387,3706.9,7478.1,6836.7,6841.06396
07/06/2023 08:00,9403.8,9896.3,9279.6,9763.3,19659.6,18683.4,15881.32306
07/06/2023 09:00,18016,18977,17855,18793,37770,35871,33011.15283
07/06/2023 10:00,20959,22133,20800,21944,44077,41759,39619.79297
07/06/2023 11:00,14289,15016,14037,14742,29758,28326,28301.39697
07/06/2023 12:00,16857,17739,16648,17506,35245,33505,31759.60376
07/06/2023 13:00,18142,19108,17982,18925,38033,36124,34818.88403
07/06/2023 14:00,24263,25718,24160,25582,51300,48423,40118.98853
07/06/2023 15:00,12625,13262,12518,13145,26407,25143,17769.68082
07/06/2023 16:00,1539.4,1828.6,1490.5,1779.2,3607.8,3029.9,3159.77338
07/06/2023 17:00,0,0,0,0,0,0,198.4272
07/06/2023 18:00,0,0,0,0,0,0,0
07/06/2023 19:00,0,0,0,0,0,0,0
07/06/2023 20:00,0,0,0,0,0,0,0
07/06/2023 21:00,0,0,0,0,0,0,0
07/06/2023 22:00,0,0,0,0,0,0,0
07/06/2023 23:00,0,0,0,0,0,0,0
08/06/2023 00:00,0,0,0,0,0,0,0
08/06/2023 01:00,0,0,0,0,0,0,0
08/06/2023 02:00,0,0,0,0,0,0,0
08/06/2023 03:00,0,0,0,0,0,0,0
08/06/2023 04:00,0,0,0,0,0,0,0
08/06/2023 05:00,0,0,0,0,0,0,111.61396
08/06/2023 06:00,5428.9,5798.5,5204.3,5567.1,11365.6,10633.2,11775.97268
08/06/2023 07:00,19712,20795,19606,20666,41461,39318,30846.59424
08/06/2023 08:00,23472,24858,23363,24716,49574,46835,37163.61157
08/06/2023 09:00,18656,19661,18495,19476,39137,37151,35471.38855
08/06/2023 10:00,16041,16873,15832,16642,33515,31873,31350.40552
08/06/2023 11:00,17677,18614,17444,18354,36968,35121,35772.5791
08/06/2023 12:00,16494,17352,16283,17119,34471,32777,28743.43225
08/06/2023 13:00,24133,25577,24013,25422,50999,48146,45568.81348
08/06/2023 14:00,21917,23165,21803,23022,46187,43720,33244.34619
08/06/2023 15:00,9710.5,10213,9611,10106,20319,19321.5,22521.27893
08/06/2023 16:00,5109.1,5468.6,4925.2,5279.2,10747.8,10034.3,9968.61636
08/06/2023 17:00,60.873,319.69,50.521,309.29,628.98,111.394,439.00686
08/06/2023 18:00,0,0,0,0,0,0,0
08/06/2023 19:00,0,0,0,0,0,0,0
08/06/2023 20:00,0,0,0,0,0,0,0
08/06/2023 21:00,0,0,0,0,0,0,0
08/06/2023 22:00,0,0,0,0,0,0,0
08/06/2023 23:00,0,0,0,0,0,0,0
09/06/2023 00:00,0,0,0,0,0,0,0
09/06/2023 01:00,0,0,0,0,0,0,0
09/06/2023 02:00,0,0,0,0,0,0,0
09/06/2023 03:00,0,0,0,0,0,0,0
09/06/2023 04:00,0,0,0,0,0,0,0
09/06/2023 05:00,0,0,0,0,0,0,138.27717
09/06/2023 06:00,5352.8,5720.9,5130.6,5492,11212.9,10483.4,11406.76529
09/06/2023 07:00,19172,20215,19064,20087,40302,38236,30135.75146
09/06/2023 08:00,23756,25167,23648,25026,50193,47404,38707.72534
09/06/2023 09:00,24438,25911,24316,25755,51666,48754,43892.27856
09/06/2023 10:00,25372,26934,25244,26769,53703,50616,46171.78271
09/06/2023 11:00,26024,27650,25901,27488,55138,51925,47435.70972
09/06/2023 12:00,24500,25978,24376,25818,51796,48876,43555.74731
09/06/2023 13:00,21890,23137,21755,22970,46107,43645,38817.34326
09/06/2023 14:00,23645,25043,23539,24905,49948,47184,35132.42188
09/06/2023 15:00,14770,15522,14663,15400,30922,29433,20497.90527
09/06/2023 16:00,9416.4,9906.9,9057,9530.2,19437.1,18473.4,10386.41922
09/06/2023 17:00,166.42,427.23,151.16,411.82,839.05,317.58,569.02969
09/06/2023 18:00,0,0,0,0,0,0,0
09/06/2023 19:00,0,0,0,0,0,0,0
09/06/2023 20:00,0,0,0,0,0,0,0
09/06/2023 21:00,0,0,0,0,0,0,0
09/06/2023 22:00,0,0,0,0,0,0,0
09/06/2023 23:00,0,0,0,0,0,0,0
10/06/2023 00:00,0,0,0,0,0,0,0
10/06/2023 01:00,0,0,0,0,0,0,0
10/06/2023 02:00,0,0,0,0,0,0,0
10/06/2023 03:00,0,0,0,0,0,0,0
10/06/2023 04:00,0,0,0,0,0,0,0
10/06/2023 05:00,0,0,0,0,0,0,91.2686
10/06/2023 06:00,1937.8,2234.2,1871.6,2167.1,4401.3,3809.4,4613.30524
10/06/2023 07:00,10439,10976,10337,10865,21841,20776,16885.72278
10/06/2023 08:00,14815,15574,14679,15422,30996,29494,25578.40991
10/06/2023 09:00,14633,15382,14461,15192,30574,29094,25209.74371
10/06/2023 10:00,22222,23498,22071,23314,46812,44293,35052.56909
10/06/2023 11:00,22360,23646,22214,23467,47113,44574,34548.88989
10/06/2023 12:00,15938,16761,15728,16529,33290,31666,29200.96045
10/06/2023 13:00,17658,18591,17495,18406,36997,35153,27696.58618
10/06/2023 14:00,20722,21875,20602,21729,43604,41324,31305.02454
10/06/2023 15:00,21295,22494,21195,22366,44860,42490,27509.81702
10/06/2023 16:00,8593.8,9055.6,8267.2,8716,17771.6,16861,10980.62935
10/06/2023 17:00,0,0,0,0,0,0,209.59847
10/06/2023 18:00,0,0,0,0,0,0,0
10/06/2023 19:00,0,0,0,0,0,0,0
10/06/2023 20:00,0,0,0,0,0,0,0
10/06/2023 21:00,0,0,0,0,0,0,0
10/06/2023 22:00,0,0,0,0,0,0,0
10/06/2023 23:00,0,0,0,0,0,0,0
11/06/2023 00:00,0,0,0,0,0,0,0
11/06/2023 01:00,0,0,0,0,0,0,0
11/06/2023 02:00,0,0,0,0,0,0,0
11/06/2023 03:00,0,0,0,0,0,0,0
11/06/2023 04:00,0,0,0,0,0,0,0
11/06/2023 05:00,0,0,0,0,0,0,105.09357
11/06/2023 06:00,4994.1,5352.4,4786.8,5139.1,10491.5,9780.9,9776.88351
11/06/2023 07:00,21064,22250,20958,22118,44368,42022,29750.16614
11/06/2023 08:00,23837,25257,23727,25114,50371,47564,36805.15527
11/06/2023 09:00,24942,26464,24821,26308,52772,49763,42083.84668
11/06/2023 10:00,24323,25785,24193,25620,51405,48516,44258.49487
11/06/2023 11:00,25602,27186,25475,27021,54207,51077,44771.01392
11/06/2023 12:00,25388,26950,25261,26786,53736,50649,44240.63867
11/06/2023 13:00,24387,25853,24267,25699,51552,48654,37371.39453
11/06/2023 14:00,22906,24238,22796,24097,48335,45702,33854.78601
11/06/2023 15:00,15341,16126,15233,16003,32129,30574,24960.79614
11/06/2023 16:00,5367.2,5733.5,5174.2,5534.5,11268,10541.4,8386.44302
11/06/2023 17:00,92.443,351.87,80.065,339.4,691.27,172.508,460.22276
11/06/2023 18:00,0,0,0,0,0,0,0
11/06/2023 19:00,0,0,0,0,0,0,0
11/06/2023 20:00,0,0,0,0,0,0,0
11/06/2023 21:00,0,0,0,0,0,0,0
11/06/2023 22:00,0,0,0,0,0,0,0
11/06/2023 23:00,0,0,0,0,0,0,0
12/06/2023 00:00,0,0,0,0,0,0,0
12/06/2023 01:00,0,0,0,0,0,0,0
12/06/2023 02:00,0,0,0,0,0,0,0
12/06/2023 03:00,0,0,0,0,0,0,0
12/06/2023 04:00,0,0,0,0,0,0,0
12/06/2023 05:00,0,0,0,0,0,0,13.57369
12/06/2023 06:00,530.81,799.7,511.19,779.79,1579.49,1042,1525.43018
12/06/2023 07:00,7677.1,8113,7583.7,8015.2,16128.2,15260.8,13602.95941
12/06/2023 08:00,10076,10596,9947.9,10459,21055,20023.9,16087.53107
12/06/2023 09:00,14530,15272,14359,15083,30355,28889,29429.90088
12/06/2023 10:00,19875,20967,19692,20755,41722,39567,30277.71155
12/06/2023 11:00,16616,17483,16381,17223,34706,32997,28062.6366
12/06/2023 12:00,18491,19482,18300,19265,38747,36791,33720.37708
12/06/2023 13:00,17874,18822,17711,18636,37458,35585,25462.56055
12/06/2023 14:00,19682,20757,19556,20608,41365,39238,28841.14697
12/06/2023 15:00,4262.4,4601,4189.4,4525.7,9126.7,8451.8,10090.01526
12/06/2023 16:00,5591.6,5964.1,5390.3,5756.4,11720.5,10981.9,8310.73036
12/06/2023 17:00,0,0,0,0,0,0,136.99702
12/06/2023 18:00,0,0,0,0,0,0,0
12/06/2023 19:00,0,0,0,0,0,0,0
12/06/2023 20:00,0,0,0,0,0,0,0
12/06/2023 21:00,0,0,0,0,0,0,0
12/06/2023 22:00,0,0,0,0,0,0,0
12/06/2023 23:00,0,0,0,0,0,0,0
13/06/2023 00:00,0,0,0,0,0,0,0
13/06/2023 01:00,0,0,0,0,0,0,0
13/06/2023 02:00,0,0,0,0,0,0,0
13/06/2023 03:00,0,0,0,0,0,0,0
13/06/2023 04:00,0,0,0,0,0,0,0
13/06/2023 05:00,0,0,0,0,0,0,122.06435
13/06/2023 06:00,4928.7,5285.8,4722.4,5073.7,10359.5,9651.1,9464.50114
13/06/2023 07:00,14300,15030,14191,14907,29937,28491,21753.53662
13/06/2023 08:00,8642.7,9108,8522.7,8980.7,18088.7,17165.4,13508.26361
13/06/2023 09:00,13817,14520,13647,14333,28853,27464,21671.99414
13/06/2023 10:00,11439,12021,11234,11802,23823,22673,20748.10193
13/06/2023 11:00,12203,12822,11963,12564,25386,24166,24797.82715
13/06/2023 12:00,15525,16325,15312,16090,32415,30837,31959.35095
13/06/2023 13:00,21685,22916,21544,22744,45660,43229,39781.84326
